n,a_n,parity,is_odd_term,last_checked_previous_term
1258,4484,even,False,25
1259,4486,even,False,25
1260,4490,even,False,25
1261,4496,even,False,25
1262,4500,even,False,25
1263,4502,even,False,25
1264,4504,even,False,25
1265,4508,even,False,25
1266,4510,even,False,25
1267,4514,even,False,25
1268,4520,even,False,25
1269,4526,even,False,25
1270,4528,even,False,25
1271,4530,even,False,25
1272,4532,even,False,25
1273,4534,even,False,25
1274,4538,even,False,25
1275,4540,even,False,25
1276,4544,even,False,25
1277,4550,even,False,25
1278,4552,even,False,25
1279,4554,even,False,25
1280,4556,even,False,25
1281,4562,even,False,25
1282,4564,even,False,25
1283,4568,even,False,25
1284,4570,even,False,25
1285,4574,even,False,25
1286,4576,even,False,25
1287,4580,even,False,25
1288,4584,even,False,25
1289,4586,even,False,25
1290,4588,even,False,25
1291,4592,even,False,25
1292,4594,even,False,25
1293,4598,even,False,25
1294,4600,even,False,25
1295,4604,even,False,25
1296,4606,even,False,25
1297,4608,even,False,25
1298,4610,even,False,25
1299,4616,even,False,25
1300,4622,even,False,25
1301,4628,even,False,25
1302,4630,even,False,25
1303,4634,even,False,25
1304,4640,even,False,25
1305,4644,even,False,25
1306,4646,even,False,25
1307,4652,even,False,25
1308,4658,even,False,25
1309,4660,even,False,25
1310,4664,even,False,25
1311,4668,even,False,25
1312,4670,even,False,25
1313,4674,even,False,25
1314,4676,even,False,25
1315,4680,even,False,25
1316,4682,even,False,25
1317,4684,even,False,25
1318,4686,even,False,25
1319,4688,even,False,25
1320,4692,even,False,25
1321,4694,even,False,25
1322,4700,even,False,25
1323,4706,even,False,25
1324,4710,even,False,25
1325,4712,even,False,25
1326,4714,even,False,25
1327,4716,even,False,25
1328,4718,even,False,25
1329,4724,even,False,25
1330,4730,even,False,25
1331,4736,even,False,25
1332,4738,even,False,25
1333,4740,even,False,25
1334,4742,even,False,25
1335,4744,even,False,25
1336,4746,even,False,25
1337,4748,even,False,25
1338,4752,even,False,25
1339,4754,even,False,25
1340,4756,even,False,25
1341,4760,even,False,25
1342,4766,even,False,25
1343,4770,even,False,25
1344,4772,even,False,25
1345,4778,even,False,25
1346,4780,even,False,25
1347,4784,even,False,25
1348,4790,even,False,25
1349,4794,even,False,25
1350,4796,even,False,25
1351,4802,even,False,25
1352,4804,even,False,25
1353,4808,even,False,25
1354,4810,even,False,25
1355,4814,even,False,25
1356,4818,even,False,25
1357,4820,even,False,25
1358,4822,even,False,25
1359,4824,even,False,25
1360,4826,even,False,25
1361,4828,even,False,25
1362,4832,even,False,25
1363,4834,even,False,25
1364,4838,even,False,25
1365,4840,even,False,25
1366,4842,even,False,25
1367,4844,even,False,25
1368,4848,even,False,25
1369,4850,even,False,25
1370,4854,even,False,25
1371,4856,even,False,25
1372,4858,even,False,25
1373,4862,even,False,25
1374,4866,even,False,25
1375,4868,even,False,25
1376,4872,even,False,25
1377,4874,even,False,25
1378,4880,even,False,25
1379,4882,even,False,25
1380,4886,even,False,25
1381,4890,even,False,25
1382,4892,even,False,25
1383,4896,even,False,25
1384,4898,even,False,25
1385,4900,even,False,25
1386,4904,even,False,25
1387,4910,even,False,25
1388,4914,even,False,25
1389,4916,even,False,25
1390,4920,even,False,25
1391,4922,even,False,25
1392,4924,even,False,25
1393,4928,even,False,25
1394,4934,even,False,25
1395,4938,even,False,25
1396,4940,even,False,25
1397,4946,even,False,25
1398,4952,even,False,25
1399,4954,even,False,25
1400,4958,even,False,25
1401,4960,even,False,25
1402,4964,even,False,25
1403,4970,even,False,25
1404,4976,even,False,25
1405,4980,even,False,25
1406,4982,even,False,25
1407,4988,even,False,25
1408,4990,even,False,25
1409,4994,even,False,25
1410,5000,even,False,25
1411,5004,even,False,25
1412,5006,even,False,25
1413,5012,even,False,25
1414,5016,even,False,25
1415,5018,even,False,25
1416,5024,even,False,25
1417,5028,even,False,25
1418,5030,even,False,25
1419,5032,even,False,25
1420,5036,even,False,25
1421,5040,even,False,25
1422,5042,even,False,25
1423,5044,even,False,25
1424,5046,even,False,25
1425,5048,even,False,25
1426,5054,even,False,25
1427,5060,even,False,25
1428,5064,even,False,25
1429,5066,even,False,25
1430,5068,even,False,25
1431,5070,even,False,25
1432,5072,even,False,25
1433,5078,even,False,25
1434,5084,even,False,25
1435,5090,even,False,25
1436,5092,even,False,25
1437,5096,even,False,25
1438,5102,even,False,25
1439,5104,even,False,25
1440,5108,even,False,25
1441,5110,even,False,25
1442,5114,even,False,25
1443,5116,even,False,25
1444,5120,even,False,25
1445,5124,even,False,25
1446,5126,even,False,25
1447,5130,even,False,25
1448,5132,even,False,25
1449,5134,even,False,25
1450,5136,even,False,25
1451,5138,even,False,25
1452,5140,even,False,25
1453,5144,even,False,25
1454,5148,even,False,25
1455,5150,even,False,25
1456,5156,even,False,25
1457,5158,even,False,25
1458,5160,even,False,25
1459,5162,even,False,25
1460,5168,even,False,25
1461,5174,even,False,25
1462,5176,even,False,25
1463,5180,even,False,25
1464,5182,even,False,25
1465,5186,even,False,25
1466,5190,even,False,25
1467,5192,even,False,25
1468,5194,even,False,25
1469,5198,even,False,25
1470,5200,even,False,25
1471,5204,even,False,25
1472,5210,even,False,25
1473,5214,even,False,25
1474,5216,even,False,25
1475,5218,even,False,25
1476,5220,even,False,25
1477,5222,even,False,25
1478,5224,even,False,25
1479,5228,even,False,25
1480,5234,even,False,25
1481,5238,even,False,25
1482,5240,even,False,25
1483,5242,even,False,25
1484,5244,even,False,25
1485,5246,even,False,25
1486,5250,even,False,25
1487,5252,even,False,25
1488,5258,even,False,25
1489,5262,even,False,25
1490,5264,even,False,25
1491,5266,even,False,25
1492,5268,even,False,25
1493,5270,even,False,25
1494,5274,even,False,25
1495,5276,even,False,25
1496,5282,even,False,25
1497,5286,even,False,25
1498,5288,even,False,25
1499,5290,even,False,25
1500,5292,even,False,25
1501,5294,even,False,25
1502,5300,even,False,25
1503,5304,even,False,25
1504,5306,even,False,25
1505,5310,even,False,25
1506,5312,even,False,25
1507,5314,even,False,25
1508,5316,even,False,25
1509,5318,even,False,25
1510,5320,even,False,25
1511,5324,even,False,25
1512,5328,even,False,25
1513,5330,even,False,25
1514,5334,even,False,25
1515,5336,even,False,25
1516,5338,even,False,25
1517,5340,even,False,25
1518,5342,even,False,25
1519,5344,even,False,25
1520,5348,even,False,25
1521,5352,even,False,25
1522,5354,even,False,25
1523,5358,even,False,25
1524,5360,even,False,25
1525,5364,even,False,25
1526,5366,even,False,25
1527,5370,even,False,25
1528,5372,even,False,25
1529,5376,even,False,25
1530,5378,even,False,25
1531,5384,even,False,25
1532,5390,even,False,25
1533,5396,even,False,25
1534,5400,even,False,25
1535,5402,even,False,25
1536,5404,even,False,25
1537,5408,even,False,25
1538,5410,even,False,25
1539,5414,even,False,25
1540,5420,even,False,25
1541,5422,even,False,25
1542,5426,even,False,25
1543,5428,even,False,25
1544,5432,even,False,25
1545,5434,even,False,25
1546,5438,even,False,25
1547,5444,even,False,25
1548,5450,even,False,25
1549,5456,even,False,25
1550,5460,even,False,25
1551,5462,even,False,25
1552,5464,even,False,25
1553,5466,even,False,25
1554,5468,even,False,25
1555,5472,even,False,25
1556,5474,even,False,25
1557,5480,even,False,25
1558,5484,even,False,25
1559,5486,even,False,25
1560,5488,even,False,25
1561,5490,even,False,25
1562,5492,even,False,25
1563,5498,even,False,25
1564,5504,even,False,25
1565,5508,even,False,25
1566,5510,even,False,25
1567,5512,even,False,25
1568,5514,even,False,25
1569,5516,even,False,25
1570,5522,even,False,25
1571,5524,even,False,25
1572,5528,even,False,25
1573,5534,even,False,25
1574,5536,even,False,25
1575,5540,even,False,25
1576,5542,even,False,25
1577,5546,even,False,25
1578,5550,even,False,25
1579,5552,even,False,25
1580,5554,even,False,25
1581,5558,even,False,25
1582,5560,even,False,25
1583,5564,even,False,25
1584,5570,even,False,25
1585,5574,even,False,25
1586,5576,even,False,25
1587,5578,even,False,25
1588,5582,even,False,25
1589,5584,even,False,25
1590,5586,even,False,25
1591,5588,even,False,25
1592,5592,even,False,25
1593,5594,even,False,25
1594,5596,even,False,25
1595,5600,even,False,25
1596,5602,even,False,25
1597,5604,even,False,25
1598,5606,even,False,25
1599,5608,even,False,25
1600,5610,even,False,25
1601,5612,even,False,25
1602,5618,even,False,25
1603,5620,even,False,25
1604,5624,even,False,25
1605,5630,even,False,25
1606,5636,even,False,25
1607,5642,even,False,25
1608,5648,even,False,25
1609,5654,even,False,25
1610,5660,even,False,25
1611,5662,even,False,25
1612,5666,even,False,25
1613,5670,even,False,25
1614,5672,even,False,25
1615,5674,even,False,25
1616,5678,even,False,25
1617,5680,even,False,25
1618,5684,even,False,25
1619,5690,even,False,25
1620,5694,even,False,25
1621,5696,even,False,25
1622,5698,even,False,25
1623,5702,even,False,25
1624,5704,even,False,25
1625,5706,even,False,25
1626,5708,even,False,25
1627,5714,even,False,25
1628,5720,even,False,25
1629,5722,even,False,25
1630,5726,even,False,25
1631,5728,even,False,25
1632,5730,even,False,25
1633,5732,even,False,25
1634,5734,even,False,25
1635,5738,even,False,25
1636,5744,even,False,25
1637,5746,even,False,25
1638,5750,even,False,25
1639,5752,even,False,25
1640,5756,even,False,25
1641,5760,even,False,25
1642,5762,even,False,25
1643,5764,even,False,25
1644,5768,even,False,25
1645,5770,even,False,25
1646,5772,even,False,25
1647,5774,even,False,25
1648,5780,even,False,25
1649,5784,even,False,25
1650,5786,even,False,25
1651,5792,even,False,25
1652,5794,even,False,25
1653,5798,even,False,25
1654,5804,even,False,25
1655,5808,even,False,25
1656,5810,even,False,25
1657,5816,even,False,25
1658,5822,even,False,25
1659,5828,even,False,25
1660,5830,even,False,25
1661,5834,even,False,25
1662,5840,even,False,25
1663,5846,even,False,25
1664,5852,even,False,25
1665,5858,even,False,25
1666,5862,even,False,25
1667,5864,even,False,25
1668,5870,even,False,25
1669,5874,even,False,25
1670,5876,even,False,25
1671,5882,even,False,25
1672,5884,even,False,25
1673,5886,even,False,25
1674,5888,even,False,25
1675,5890,even,False,25
1676,5892,even,False,25
1677,5894,even,False,25
1678,5900,even,False,25
1679,5904,even,False,25
1680,5906,even,False,25
1681,5908,even,False,25
1682,5910,even,False,25
1683,5912,even,False,25
1684,5916,even,False,25
1685,5918,even,False,25
1686,5920,even,False,25
1687,5924,even,False,25
1688,5930,even,False,25
1689,5932,even,False,25
1690,5934,even,False,25
1691,5936,even,False,25
1692,5940,even,False,25
1693,5942,even,False,25
1694,5944,even,False,25
1695,5946,even,False,25
1696,5948,even,False,25
1697,5950,even,False,25
1698,5954,even,False,25
1699,5958,even,False,25
1700,5960,even,False,25
1701,5964,even,False,25
1702,5966,even,False,25
1703,5968,even,False,25
1704,5970,even,False,25
1705,5972,even,False,25
1706,5974,even,False,25
1707,5976,even,False,25
1708,5978,even,False,25
1709,5984,even,False,25
1710,5988,even,False,25
1711,5990,even,False,25
1712,5992,even,False,25
1713,5994,even,False,25
1714,5996,even,False,25
1715,5998,even,False,25
1716,6000,even,False,25
1717,6002,even,False,25
1718,6008,even,False,25
1719,6014,even,False,25
1720,6016,even,False,25
1721,6020,even,False,25
1722,6024,even,False,25
1723,6026,even,False,25
1724,6030,even,False,25
1725,6032,even,False,25
1726,6034,even,False,25
1727,6038,even,False,25
1728,6040,even,False,25
1729,6044,even,False,25
1730,6050,even,False,25
1731,6056,even,False,25
1732,6058,even,False,25
1733,6060,even,False,25
1734,6062,even,False,25
1735,6068,even,False,25
1736,6070,even,False,25
1737,6074,even,False,25
1738,6080,even,False,25
1739,6082,even,False,25
1740,6084,even,False,25
1741,6086,even,False,25
1742,6092,even,False,25
1743,6094,even,False,25
1744,6098,even,False,25
1745,6102,even,False,25
1746,6104,even,False,25
1747,6110,even,False,25
1748,6114,even,False,25
1749,6116,even,False,25
1750,6122,even,False,25
1751,6124,even,False,25
1752,6128,even,False,25
1753,6134,even,False,25
1754,6136,even,False,25
1755,6140,even,False,25
1756,6144,even,False,25
1757,6146,even,False,25
1758,6152,even,False,25
1759,6154,even,False,25
1760,6156,even,False,25
1761,6158,even,False,25
1762,6160,even,False,25
1763,6164,even,False,25
1764,6166,even,False,25
1765,6168,even,False,25
1766,6170,even,False,25
1767,6176,even,False,25
1768,6180,even,False,25
1769,6182,even,False,25
1770,6184,even,False,25
1771,6188,even,False,25
1772,6190,even,False,25
1773,6194,even,False,25
1774,6200,even,False,25
1775,6206,even,False,25
1776,6208,even,False,25
1777,6212,even,False,25
1778,6214,even,False,25
1779,6218,even,False,25
1780,6224,even,False,25
1781,6226,even,False,25
1782,6230,even,False,25
1783,6234,even,False,25
1784,6236,even,False,25
1785,6240,even,False,25
1786,6242,even,False,25
1787,6248,even,False,25
1788,6250,even,False,25
1789,6254,even,False,25
1790,6258,even,False,25
1791,6260,even,False,25
1792,6264,even,False,25
1793,6266,even,False,25
1794,6272,even,False,25
1795,6278,even,False,25
1796,6280,even,False,25
1797,6282,even,False,25
1798,6284,even,False,25
1799,6288,even,False,25
1800,6290,even,False,25
1801,6294,even,False,25
1802,6296,even,False,25
1803,6302,even,False,25
1804,6306,even,False,25
1805,6308,even,False,25
1806,6314,even,False,25
1807,6320,even,False,25
1808,6324,even,False,25
1809,6326,even,False,25
1810,6330,even,False,25
1811,6332,even,False,25
1812,6338,even,False,25
1813,6340,even,False,25
1814,6344,even,False,25
1815,6346,even,False,25
1816,6350,even,False,25
1817,6356,even,False,25
1818,6362,even,False,25
1819,6368,even,False,25
1820,6370,even,False,25
1821,6374,even,False,25
1822,6376,even,False,25
1823,6380,even,False,25
1824,6382,even,False,25
1825,6384,even,False,25
1826,6386,even,False,25
1827,6390,even,False,25
1828,6392,even,False,25
1829,6394,even,False,25
1830,6398,even,False,25
1831,6400,even,False,25
1832,6404,even,False,25
1833,6406,even,False,25
1834,6408,even,False,25
1835,6410,even,False,25
1836,6412,even,False,25
1837,6414,even,False,25
1838,6416,even,False,25
1839,6418,even,False,25
1840,6422,even,False,25
1841,6428,even,False,25
1842,6430,even,False,25
1843,6432,even,False,25
1844,6434,even,False,25
1845,6436,even,False,25
1846,6438,even,False,25
1847,6440,even,False,25
1848,6442,even,False,25
1849,6446,even,False,25
1850,6452,even,False,25
1851,6454,even,False,25
1852,6458,even,False,25
1853,6460,even,False,25
1854,6462,even,False,25
